File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024011223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-11 22:30:00 UTC,4.0,0.3265706,0.3314534,"(0.3265706,0.3314534)",0.329012,0.0024414,6e-06,0.3314534,0.3314534,0.329012,0.3265706,0.3265706
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024012013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-12 01:30:00 UTC,4.0,0.327721,0.3322376,"(0.327721,0.3322376)",0.3299793,0.0022583,5.1e-06,0.3322376,0.3322376,0.3299793,0.327721,0.327721
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024012043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-12 04:30:00 UTC,4.0,0.3310589,0.3343548,"(0.3310589,0.3343548)",0.3327069,0.0016479,2.7e-06,0.3343548,0.3343548,0.3327069,0.3310589,0.3310589
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024012073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-12 07:30:00 UTC,4.0,0.3314946,0.3346685,"(0.3314946,0.3346685)",0.3330815,0.0015869,2.5e-06,0.3346685,0.3346685,0.3330815,0.3314946,0.3314946
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024012103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-12 10:30:00 UTC,4.0,0.3311886,0.3344845,"(0.3311886,0.3344845)",0.3328365,0.0016479,2.7e-06,0.3344845,0.3344845,0.3328365,0.3311886,0.3311886
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024012133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-12 13:30:00 UTC,4.0,0.3305043,0.3338002,"(0.3305043,0.3338002)",0.3321523,0.0016479,2.7e-06,0.3338002,0.3338002,0.3321523,0.3305043,0.3305043
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024012163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-12 16:30:00 UTC,4.0,0.329198,0.3324939,"(0.329198,0.3324939)",0.330846,0.0016479,2.7e-06,0.3324939,0.3324939,0.330846,0.329198,0.329198
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024012193000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-12 19:30:00 UTC,4.0,0.3277528,0.3311708,"(0.3277528,0.3311708)",0.3294618,0.001709,2.9e-06,0.3311708,0.3311708,0.3294618,0.3277528,0.3277528
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024012223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-12 22:30:00 UTC,4.0,0.3272849,0.3307029,"(0.3272849,0.3307029)",0.3289939,0.001709,2.9e-06,0.3307029,0.3307029,0.3289939,0.3272849,0.3272849
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024013013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-13 01:30:00 UTC,4.0,0.3272031,0.3307432,"(0.3272031,0.3307432)",0.3289731,0.00177,3.1e-06,0.3307432,0.3307432,0.3289731,0.3272031,0.3272031
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024013043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-13 04:30:00 UTC,4.0,0.3271073,0.3306474,"(0.3271073,0.3306474)",0.3288774,0.00177,3.1e-06,0.3306474,0.3306474,0.3288774,0.3271073,0.3271073
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024013073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-13 07:30:00 UTC,4.0,0.3271458,0.3305638,"(0.3271458,0.3305638)",0.3288548,0.001709,2.9e-06,0.3305638,0.3305638,0.3288548,0.3271458,0.3271458
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024013103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-13 10:30:00 UTC,4.0,0.3289228,0.3320967,"(0.3289228,0.3320967)",0.3305098,0.0015869,2.5e-06,0.3320967,0.3320967,0.3305098,0.3289228,0.3289228
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024013133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-13 13:30:00 UTC,4.0,0.3282416,0.3314155,"(0.3282416,0.3314155)",0.3298286,0.0015869,2.5e-06,0.3314155,0.3314155,0.3298286,0.3282416,0.3282416
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024013163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-13 16:30:00 UTC,4.0,0.3269987,0.3302946,"(0.3269987,0.3302946)",0.3286466,0.0016479,2.7e-06,0.3302946,0.3302946,0.3286466,0.3269987,0.3269987
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024013193000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-13 19:30:00 UTC,4.0,0.3258355,0.3292534,"(0.3258355,0.3292534)",0.3275445,0.001709,2.9e-06,0.3292534,0.3292534,0.3275445,0.3258355,0.3258355
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024013223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-13 22:30:00 UTC,4.0,0.3254478,0.3288658,"(0.3254478,0.3288658)",0.3271568,0.001709,2.9e-06,0.3288658,0.3288658,0.3271568,0.3254478,0.3254478
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024014013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-14 01:30:00 UTC,4.0,0.3253467,0.3287647,"(0.3253467,0.3287647)",0.3270557,0.001709,2.9e-06,0.3287647,0.3287647,0.3270557,0.3253467,0.3253467
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024014043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-14 04:30:00 UTC,4.0,0.325298,0.328716,"(0.325298,0.328716)",0.327007,0.001709,2.9e-06,0.328716,0.328716,0.327007,0.325298,0.325298
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024014073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-14 07:30:00 UTC,4.0,0.3252598,0.3287999,"(0.3252598,0.3287999)",0.3270299,0.00177,3.1e-06,0.3287999,0.3287999,0.3270299,0.3252598,0.3252598
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024014103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-14 10:30:00 UTC,4.0,0.3252161,0.3286341,"(0.3252161,0.3286341)",0.3269251,0.001709,2.9e-06,0.3286341,0.3286341,0.3269251,0.3252161,0.3252161
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024014133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-14 13:30:00 UTC,4.0,0.3244303,0.3278483,"(0.3244303,0.3278483)",0.3261393,0.001709,2.9e-06,0.3278483,0.3278483,0.3261393,0.3244303,0.3244303
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024014163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-14 16:30:00 UTC,4.0,0.3231065,0.3265245,"(0.3231065,0.3265245)",0.3248155,0.001709,2.9e-06,0.3265245,0.3265245,0.3248155,0.3231065,0.3231065
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024014193000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-14 19:30:00 UTC,4.0,0.3218682,0.3254082,"(0.3218682,0.3254082)",0.3236382,0.00177,3.1e-06,0.3254082,0.3254082,0.3236382,0.3218682,0.3218682
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024014223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-14 22:30:00 UTC,4.0,0.3218721,0.325168,"(0.3218721,0.325168)",0.32352,0.0016479,2.7e-06,0.325168,0.325168,0.32352,0.3218721,0.3218721
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024015013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-15 01:30:00 UTC,4.0,0.3218898,0.3253078,"(0.3218898,0.3253078)",0.3235988,0.001709,2.9e-06,0.3253078,0.3253078,0.3235988,0.3218898,0.3218898
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024015043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-15 04:30:00 UTC,4.0,0.3221476,0.3255655,"(0.3221476,0.3255655)",0.3238566,0.001709,2.9e-06,0.3255655,0.3255655,0.3238566,0.3221476,0.3221476
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024015073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-15 07:30:00 UTC,4.0,0.3224109,0.325951,"(0.3224109,0.325951)",0.324181,0.00177,3.1e-06,0.325951,0.325951,0.324181,0.3224109,0.3224109
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024015103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-15 10:30:00 UTC,4.0,0.3227024,0.3261203,"(0.3227024,0.3261203)",0.3244114,0.001709,2.9e-06,0.3261203,0.3261203,0.3244114,0.3227024,0.3227024
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024015133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-15 13:30:00 UTC,4.0,0.3223954,0.3259355,"(0.3223954,0.3259355)",0.3241654,0.00177,3.1e-06,0.3259355,0.3259355,0.3241654,0.3223954,0.3223954
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024015163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-15 16:30:00 UTC,4.0,0.321595,0.325135,"(0.321595,0.325135)",0.323365,0.00177,3.1e-06,0.325135,0.325135,0.323365,0.321595,0.321595
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024015193000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-15 19:30:00 UTC,4.0,0.3206443,0.3243064,"(0.3206443,0.3243064)",0.3224753,0.0018311,3.4e-06,0.3243064,0.3243064,0.3224753,0.3206443,0.3206443
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024015223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-15 22:30:00 UTC,4.0,0.320464,0.3241261,"(0.320464,0.3241261)",0.322295,0.0018311,3.4e-06,0.3241261,0.3241261,0.322295,0.320464,0.320464
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024016013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-16 01:30:00 UTC,4.0,0.3205402,0.3242023,"(0.3205402,0.3242023)",0.3223713,0.0018311,3.4e-06,0.3242023,0.3242023,0.3223713,0.3205402,0.3205402
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024016043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-16 04:30:00 UTC,4.0,0.3206078,0.3241478,"(0.3206078,0.3241478)",0.3223778,0.00177,3.1e-06,0.3241478,0.3241478,0.3223778,0.3206078,0.3206078
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024016073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-16 07:30:00 UTC,4.0,0.3206565,0.3241966,"(0.3206565,0.3241966)",0.3224266,0.00177,3.1e-06,0.3241966,0.3241966,0.3224266,0.3206565,0.3206565
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024016103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-16 10:30:00 UTC,4.0,0.3204439,0.3239839,"(0.3204439,0.3239839)",0.3222139,0.00177,3.1e-06,0.3239839,0.3239839,0.3222139,0.3204439,0.3204439
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024016133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-16 13:30:00 UTC,4.0,0.319867,0.3235292,"(0.319867,0.3235292)",0.3216981,0.0018311,3.4e-06,0.3235292,0.3235292,0.3216981,0.319867,0.319867
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024016163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-16 16:30:00 UTC,4.0,0.3187441,0.3224062,"(0.3187441,0.3224062)",0.3205751,0.0018311,3.4e-06,0.3224062,0.3224062,0.3205751,0.3187441,0.3187441
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024016193000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-16 19:30:00 UTC,4.0,0.3175366,0.3211987,"(0.3175366,0.3211987)",0.3193676,0.0018311,3.4e-06,0.3211987,0.3211987,0.3193676,0.3175366,0.3175366
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024016223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-16 22:30:00 UTC,4.0,0.3171697,0.3207098,"(0.3171697,0.3207098)",0.3189397,0.00177,3.1e-06,0.3207098,0.3207098,0.3189397,0.3171697,0.3171697
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024017013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-17 01:30:00 UTC,4.0,0.3172192,0.3207592,"(0.3172192,0.3207592)",0.3189892,0.00177,3.1e-06,0.3207592,0.3207592,0.3189892,0.3172192,0.3172192
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024017043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-17 04:30:00 UTC,4.0,0.3171793,0.3208414,"(0.3171793,0.3208414)",0.3190104,0.0018311,3.4e-06,0.3208414,0.3208414,0.3190104,0.3171793,0.3171793
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024017073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-17 07:30:00 UTC,4.0,0.3172325,0.3208946,"(0.3172325,0.3208946)",0.3190635,0.0018311,3.4e-06,0.3208946,0.3208946,0.3190635,0.3172325,0.3172325
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024017103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-17 10:30:00 UTC,4.0,0.3171167,0.3209009,"(0.3171167,0.3209009)",0.3190088,0.0018921,3.6e-06,0.3209009,0.3209009,0.3190088,0.3171167,0.3171167
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024017133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-17 13:30:00 UTC,4.0,0.316557,0.3204633,"(0.316557,0.3204633)",0.3185101,0.0019531,3.8e-06,0.3204633,0.3204633,0.3185101,0.316557,0.316557
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024017163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-17 16:30:00 UTC,4.0,0.3160889,0.3199951,"(0.3160889,0.3199951)",0.318042,0.0019531,3.8e-06,0.3199951,0.3199951,0.318042,0.3160889,0.3160889
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024017193000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-17 19:30:00 UTC,4.0,0.3158208,0.3199712,"(0.3158208,0.3199712)",0.317896,0.0020752,4.3e-06,0.3199712,0.3199712,0.317896,0.3158208,0.3158208
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024017223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-17 22:30:00 UTC,4.0,0.3180344,0.3224289,"(0.3180344,0.3224289)",0.3202317,0.0021973,4.8e-06,0.3224289,0.3224289,0.3202317,0.3180344,0.3180344
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024018013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-18 01:30:00 UTC,4.0,0.3192994,0.323694,"(0.3192994,0.323694)",0.3214967,0.0021973,4.8e-06,0.323694,0.323694,0.3214967,0.3192994,0.3192994
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024018043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-18 04:30:00 UTC,4.0,0.3197143,0.3239867,"(0.3197143,0.3239867)",0.3218505,0.0021362,4.6e-06,0.3239867,0.3239867,0.3218505,0.3197143,0.3197143
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024018073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-18 07:30:00 UTC,4.0,0.3199,0.3241724,"(0.3199,0.3241724)",0.3220362,0.0021362,4.6e-06,0.3241724,0.3241724,0.3220362,0.3199,0.3199
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024018103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-18 10:30:00 UTC,4.0,0.3199159,0.3241884,"(0.3199159,0.3241884)",0.3220522,0.0021362,4.6e-06,0.3241884,0.3241884,0.3220522,0.3199159,0.3199159
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024018133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-18 13:30:00 UTC,4.0,0.3191521,0.3234246,"(0.3191521,0.3234246)",0.3212884,0.0021362,4.6e-06,0.3234246,0.3234246,0.3212884,0.3191521,0.3191521
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024018163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-18 16:30:00 UTC,4.0,0.3177222,0.3219947,"(0.3177222,0.3219947)",0.3198585,0.0021362,4.6e-06,0.3219947,0.3219947,0.3198585,0.3177222,0.3177222
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024018193000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-18 19:30:00 UTC,4.0,0.3164984,0.3206488,"(0.3164984,0.3206488)",0.3185736,0.0020752,4.3e-06,0.3206488,0.3206488,0.3185736,0.3164984,0.3164984
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024018223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-18 22:30:00 UTC,4.0,0.3162985,0.3205709,"(0.3162985,0.3205709)",0.3184347,0.0021362,4.6e-06,0.3205709,0.3205709,0.3184347,0.3162985,0.3162985
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024019013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-19 01:30:00 UTC,4.0,0.3173172,0.3214675,"(0.3173172,0.3214675)",0.3193924,0.0020752,4.3e-06,0.3214675,0.3214675,0.3193924,0.3173172,0.3173172
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024019043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-19 04:30:00 UTC,4.0,0.3194418,0.323348,"(0.3194418,0.323348)",0.3213949,0.0019531,3.8e-06,0.323348,0.323348,0.3213949,0.3194418,0.3194418
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024019073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-19 07:30:00 UTC,4.0,0.3213081,0.3252144,"(0.3213081,0.3252144)",0.3232612,0.0019531,3.8e-06,0.3252144,0.3252144,0.3232612,0.3213081,0.3213081
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024019103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-19 10:30:00 UTC,4.0,0.3199956,0.3235356,"(0.3199956,0.3235356)",0.3217656,0.00177,3.1e-06,0.3235356,0.3235356,0.3217656,0.3199956,0.3199956
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024019133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-19 13:30:00 UTC,4.0,0.3197781,0.3233182,"(0.3197781,0.3233182)",0.3215481,0.00177,3.1e-06,0.3233182,0.3233182,0.3215481,0.3197781,0.3197781
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024019163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-19 16:30:00 UTC,4.0,0.3196528,0.3229487,"(0.3196528,0.3229487)",0.3213007,0.0016479,2.7e-06,0.3229487,0.3229487,0.3213007,0.3196528,0.3196528
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024019193000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-19 19:30:00 UTC,4.0,0.3190082,0.3224261,"(0.3190082,0.3224261)",0.3207172,0.001709,2.9e-06,0.3224261,0.3224261,0.3207172,0.3190082,0.3190082
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024019223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-19 22:30:00 UTC,4.0,0.3225711,0.3257449,"(0.3225711,0.3257449)",0.324158,0.0015869,2.5e-06,0.3257449,0.3257449,0.324158,0.3225711,0.3225711
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024020013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-20 01:30:00 UTC,4.0,0.3237984,0.3270943,"(0.3237984,0.3270943)",0.3254464,0.0016479,2.7e-06,0.3270943,0.3270943,0.3254464,0.3237984,0.3237984
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024020043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-20 04:30:00 UTC,4.0,0.3249544,0.3284944,"(0.3249544,0.3284944)",0.3267244,0.00177,3.1e-06,0.3284944,0.3284944,0.3267244,0.3249544,0.3249544
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024020073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-20 07:30:00 UTC,4.0,0.3270884,0.3301401,"(0.3270884,0.3301401)",0.3286142,0.0015259,2.3e-06,0.3301401,0.3301401,0.3286142,0.3270884,0.3270884
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024020103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-20 10:30:00 UTC,4.0,0.3283266,0.3313784,"(0.3283266,0.3313784)",0.3298525,0.0015259,2.3e-06,0.3313784,0.3313784,0.3298525,0.3283266,0.3283266
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024020133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-20 13:30:00 UTC,4.0,0.3297199,0.3327717,"(0.3297199,0.3327717)",0.3312458,0.0015259,2.3e-06,0.3327717,0.3327717,0.3312458,0.3297199,0.3297199
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024020163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-20 16:30:00 UTC,4.0,0.3307403,0.3347686,"(0.3307403,0.3347686)",0.3327544,0.0020142,4.1e-06,0.3347686,0.3347686,0.3327544,0.3307403,0.3307403
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024020193000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-20 19:30:00 UTC,4.0,0.3324668,0.336251,"(0.3324668,0.336251)",0.3343589,0.0018921,3.6e-06,0.336251,0.336251,0.3343589,0.3324668,0.3324668
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024020223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-20 22:30:00 UTC,4.0,0.3340892,0.3377514,"(0.3340892,0.3377514)",0.3359203,0.0018311,3.4e-06,0.3377514,0.3377514,0.3359203,0.3340892,0.3340892
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024021013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-21 01:30:00 UTC,4.0,0.3342899,0.3380741,"(0.3342899,0.3380741)",0.336182,0.0018921,3.6e-06,0.3380741,0.3380741,0.336182,0.3342899,0.3342899
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024021043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-21 04:30:00 UTC,4.0,0.3341825,0.3379667,"(0.3341825,0.3379667)",0.3360746,0.0018921,3.6e-06,0.3379667,0.3379667,0.3360746,0.3341825,0.3341825
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024021073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-21 07:30:00 UTC,4.0,0.3339919,0.3377761,"(0.3339919,0.3377761)",0.335884,0.0018921,3.6e-06,0.3377761,0.3377761,0.335884,0.3339919,0.3339919
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024021103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-21 10:30:00 UTC,4.0,0.3367014,0.3406076,"(0.3367014,0.3406076)",0.3386545,0.0019531,3.8e-06,0.3406076,0.3406076,0.3386545,0.3367014,0.3367014
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024021133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-21 13:30:00 UTC,4.0,0.3359707,0.3398769,"(0.3359707,0.3398769)",0.3379238,0.0019531,3.8e-06,0.3398769,0.3398769,0.3379238,0.3359707,0.3359707
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024021163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-21 16:30:00 UTC,4.0,0.3343052,0.3382114,"(0.3343052,0.3382114)",0.3362583,0.0019531,3.8e-06,0.3382114,0.3382114,0.3362583,0.3343052,0.3343052
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024021193000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-21 19:30:00 UTC,4.0,0.3326398,0.3366681,"(0.3326398,0.3366681)",0.3346539,0.0020142,4.1e-06,0.3366681,0.3366681,0.3346539,0.3326398,0.3326398
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024021223000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-21 22:30:00 UTC,4.0,0.3320204,0.3360487,"(0.3320204,0.3360487)",0.3340345,0.0020142,4.1e-06,0.3360487,0.3360487,0.3340345,0.3320204,0.3320204
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024022013000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-22 01:30:00 UTC,4.0,0.331988,0.3361384,"(0.331988,0.3361384)",0.3340632,0.0020752,4.3e-06,0.3361384,0.3361384,0.3340632,0.331988,0.331988
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024022043000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-22 04:30:00 UTC,4.0,0.3322289,0.3365014,"(0.3322289,0.3365014)",0.3343652,0.0021362,4.6e-06,0.3365014,0.3365014,0.3343652,0.3322289,0.3322289
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024022073000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-22 07:30:00 UTC,4.0,0.3321433,0.3364157,"(0.3321433,0.3364157)",0.3342795,0.0021362,4.6e-06,0.3364157,0.3364157,0.3342795,0.3321433,0.3321433
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024022103000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-22 10:30:00 UTC,4.0,0.331922,0.3363165,"(0.331922,0.3363165)",0.3341193,0.0021973,4.8e-06,0.3363165,0.3363165,0.3341193,0.331922,0.331922
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024022133000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-22 13:30:00 UTC,4.0,0.3316892,0.3359616,"(0.3316892,0.3359616)",0.3338254,0.0021362,4.6e-06,0.3359616,0.3359616,0.3338254,0.3316892,0.3316892
SPL4SMGP_008_Geophysical_Data_sm_rootzone_doy2024022163000_aid0001,Geophysical_Data_sm_rootzone,aid0001,2024-01-22 16:30:00 UTC,4.0,0.3319944,0.3360227,"(0.3319944,0.3360227)",0.3340085,0.0020142,4.1e-06,0.3360227,0.3360227,0.3340085,0.3319944,0.3319944
